filename,instrument,instrument_family,instrument_source,audio_source
string_acoustic_014-056-050,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-063-050,string_acoustic_014,string,acoustic,nsynth-test
string_acoustic_014-027-025,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-040-075,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-048-050,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-043-025,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-058-050,string_acoustic_014,string,acoustic,nsynth-test
string_acoustic_014-058-127,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-063-025,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-039-050,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-050-127,string_acoustic_014,string,acoustic,nsynth-test
string_acoustic_014-059-100,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-042-075,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-065-100,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-038-025,string_acoustic_014,string,acoustic,nsynth-valid
string_acoustic_014-038-127,string_acoustic_014,string,acoustic,nsynth-valid
mallet_acoustic_047-079-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-070-075,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-076-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-084-075,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-103-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-101-127,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-065-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-100-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-094-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-108-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-083-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-088-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-080-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-082-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-073-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-074-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-106-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-065-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-073-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-106-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-067-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-068-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-097-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-082-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-103-075,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-073-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-074-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-094-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-068-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-089-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-088-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-105-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-080-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-076-025,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-068-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-105-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-082-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-085-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-105-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-075-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-101-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-071-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-095-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-077-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-102-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-066-025,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-098-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-084-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-076-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-069-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-065-025,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-096-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-075-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-093-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-091-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-092-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-067-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-108-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-079-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-082-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-108-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-107-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-071-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-070-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-072-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-097-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-099-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-095-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-087-127,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-078-025,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-072-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-077-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-105-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-068-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-079-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-092-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-098-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-085-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-091-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-065-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-090-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-079-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-077-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-086-050,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-102-100,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-065-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-081-075,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-102-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-078-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-104-075,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-107-050,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-093-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-089-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-072-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-091-025,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-070-127,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-093-127,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_047-072-100,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-092-025,mallet_acoustic_047,mallet,acoustic,nsynth-valid
mallet_acoustic_047-071-050,mallet_acoustic_047,mallet,acoustic,nsynth-test
mallet_acoustic_056-048-127,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-053-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-073-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-109-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-107-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-046-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-094-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-036-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-095-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-056-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-072-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-060-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-083-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-088-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-058-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-054-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-094-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-102-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-054-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-070-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-083-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-101-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-076-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-091-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-116-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-076-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-095-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-046-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-075-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-089-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-075-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-107-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-046-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-039-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-062-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-101-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-077-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-064-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-096-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-049-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-108-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-047-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-044-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-089-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-100-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-080-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-088-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-080-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-106-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-074-127,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-068-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-115-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-116-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-116-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-035-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-099-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-059-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-058-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-060-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-118-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-051-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-067-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-080-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-087-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-066-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-112-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-086-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-064-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-113-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-072-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-065-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-101-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-107-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-044-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-081-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-117-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-070-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-035-025,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-093-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-081-127,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-047-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-041-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-075-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-116-050,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-045-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-037-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-054-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-039-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-043-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-034-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-090-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-100-127,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-050-100,mallet_acoustic_056,mallet,acoustic,nsynth-test
mallet_acoustic_056-114-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-059-100,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-055-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-052-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-092-050,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-037-075,mallet_acoustic_056,mallet,acoustic,nsynth-valid
mallet_acoustic_056-047-025,mallet_acoustic_056,mallet,acoustic,nsynth-valid
bass_electronic_018-044-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-045-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-030-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-059-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-049-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-053-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-035-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-060-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-060-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-063-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-026-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-052-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-062-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-045-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-044-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-040-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-033-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-059-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-059-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-027-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-046-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-051-100,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-049-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-056-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-048-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-062-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-041-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-056-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-030-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-057-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-060-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-051-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-027-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-045-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-042-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-030-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-055-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-061-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-041-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-050-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-025-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-051-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-042-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-023-127,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-024-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-042-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-028-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-052-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-032-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-024-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-054-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-027-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-053-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-037-100,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-056-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-043-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-053-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-060-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-032-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-030-050,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-063-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-053-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-055-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-038-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-061-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-038-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-053-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-035-100,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-042-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-048-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-035-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-061-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-024-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-033-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-026-127,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-034-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-035-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-052-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-027-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-057-100,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-060-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-039-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-028-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-032-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-048-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-025-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-023-025,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-054-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-032-127,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-026-050,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-058-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-022-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-049-075,bass_electronic_018,bass,electronic,nsynth-test
bass_electronic_018-045-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-049-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-022-025,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-063-100,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-031-127,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-054-075,bass_electronic_018,bass,electronic,nsynth-valid
bass_electronic_018-038-075,bass_electronic_018,bass,electronic,nsynth-valid
guitar_acoustic_014-101-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-043-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-031-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-051-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-087-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-106-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-024-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-082-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-104-100,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-107-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-069-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-061-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-096-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-074-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-040-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-049-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-106-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-041-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-083-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-060-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-023-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-023-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-049-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-083-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-062-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-097-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-045-100,guitar_acoustic_014,guitar,acoustic,nsynth-test
